activity_ID,mac_address,vendor,first_Try,second_try,third_try,dist_1,dist_2,dist_3,LAT,LON,
451,04:d6:aa:40:f1:49,Samsung Electro-Mechanics(Thailand),Internet,Internet5Gb,Internet5Gc,6.8218941728741545E-9,5.526628645526842E-10,6.8218941728741545E-9,46.522999700729905,24.59867403414653,
452,04:d6:aa:40:f1:49,Samsung Electro-Mechanics(Thailand),Internet,Internet5Gb,Internet5Gc,6.8218941728741545E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.522999700729905,24.59867403414653,
453,04:d6:aa:40:f1:49,Samsung Electro-Mechanics(Thailand),Internet,Internet5Gb,Internet5Gc,6.8218941728741545E-9,5.526628645526842E-10,6.8218941728741545E-9,46.522999700729905,24.59867403414653,
454,04:d6:aa:40:f1:49,Samsung Electro-Mechanics(Thailand),Internet,Internet5Gb,Internet5Gc,6.8218941728741545E-9,5.526628645526842E-10,6.8218941728741545E-9,46.522999700729905,24.59867403414653,
455,04:d6:aa:40:f1:49,Samsung Electro-Mechanics(Thailand),Internet,Internet5Gb,Internet5Gc,6.8218941728741545E-9,5.526628645526842E-10,6.8218941728741545E-9,46.522999700729905,24.59867403414653,
456,04:d6:aa:40:f1:49,Samsung Electro-Mechanics(Thailand),Internet,Internet5Gb,Internet5Gc,2.1007760302633236E-9,5.526628645526842E-10,6.8218941728741545E-9,46.522999700729905,24.59867403414653,
457,a8:b8:6e:4b:b4:d4,LG Electronics (Mobile Communications),Internet,Internet5Ga,Internet5Gc,2.1007760302633236E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289072938617,24.598691171727744,
458,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gc,2.1007760302633236E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
459,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gc,6.8218941728741545E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
460,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gc,6.8218941728741545E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
461,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gc,6.8218941728741545E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
462,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gc,2.1007760302633236E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
463,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gc,6.8218941728741545E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
464,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gc,2.1007760302633236E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
465,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gc,2.1007760302633236E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
466,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gc,2.1007760302633236E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
467,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gc,5.526628645526842E-10,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
468,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gc,5.526628645526842E-10,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
469,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gc,5.526628645526842E-10,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
470,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gc,5.526628645526842E-10,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
471,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gc,6.8218941728741545E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
472,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gc,6.8218941728741545E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
473,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gc,2.1007760302633236E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
474,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gc,2.1007760302633236E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
475,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gc,2.1007760302633236E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
476,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gc,2.1007760302633236E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
477,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gc,6.8218941728741545E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
478,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gc,6.8218941728741545E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289072938617,24.598691171727744,
479,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gc,6.8218941728741545E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289072938617,24.598691171727744,
480,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gc,6.8218941728741545E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289072938617,24.598691171727744,
481,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gc,6.8218941728741545E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289072938617,24.598691171727744,
482,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gc,6.8218941728741545E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289072938617,24.598691171727744,
483,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gc,6.8218941728741545E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289072938617,24.598691171727744,
484,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gc,6.8218941728741545E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289072938617,24.598691171727744,
485,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gc,2.1007760302633236E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289072938617,24.598691171727744,
486,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gc,2.1007760302633236E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289072938617,24.598691171727744,
487,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gc,5.526628645526842E-10,2.1007760302633236E-9,6.8218941728741545E-9,46.52289072938617,24.598691171727744,
488,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gc,5.526628645526842E-10,2.1007760302633236E-9,6.8218941728741545E-9,46.52289072938617,24.598691171727744,
489,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gb,5.526628645526842E-10,2.1007760302633236E-9,5.526628645526842E-10,46.52291695384231,24.598656738170092,
490,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gb,5.526628645526842E-10,2.1007760302633236E-9,5.526628645526842E-10,46.52291695384231,24.598656738170092,
491,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gb,5.526628645526842E-10,2.1007760302633236E-9,5.526628645526842E-10,46.52291695384231,24.598656738170092,
492,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gb,6.8218941728741545E-9,2.1007760302633236E-9,5.526628645526842E-10,46.52291695384231,24.598656738170092,
493,b4:74:43:25:2c:b5,Samsung Electronics Co, Ltd,Internet,Internet5Ga,Internet5Gb,6.8218941728741545E-9,2.1007760302633236E-9,5.526628645526842E-10,46.52291695384231,24.598656738170092,
494,a8:b8:6e:0e:03:f4,LG Electronics (Mobile Communications),Internet,Internet5Ga,Internet5Gc,5.526628645526842E-10,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
495,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,6.8218941728741545E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
496,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,6.8218941728741545E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
497,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
498,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,6.8218941728741545E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
499,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
500,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
501,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,6.8218941728741545E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
502,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
503,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,6.8218941728741545E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
504,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
505,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
506,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,6.8218941728741545E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
507,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,6.8218941728741545E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
508,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,6.8218941728741545E-9,6.8218941728741545E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
509,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,6.8218941728741545E-9,6.8218941728741545E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
510,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,6.8218941728741545E-9,6.8218941728741545E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
511,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,6.8218941728741545E-9,6.8218941728741545E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
512,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,6.8218941728741545E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
513,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
514,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
515,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
516,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
517,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
518,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
519,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,6.8218941728741545E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
520,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
521,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
522,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
523,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
524,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
525,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
526,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
527,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
528,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
529,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,6.8218941728741545E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
530,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,2.1007760302633236E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
531,48:88:ca:de:70:09,Motorola (Wuhan) Mobility Tech Communication Co              ,Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,6.8218941728741545E-9,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
532,40:b8:37:05:3d:45,Sony Mobile Communications Inc,Internet,Internet5G,Internet5Gc,5.526628645526842E-10,2.1007760302633236E-9,6.8218941728741545E-9,46.537150453389195,24.599749756651683,
533,40:b8:37:05:3d:45,Sony Mobile Communications Inc,Internet,Internet5G,Internet5Gc,5.526628645526842E-10,2.1007760302633236E-9,6.8218941728741545E-9,46.537150453389195,24.599749756651683,
534,40:b8:37:05:3d:45,Sony Mobile Communications Inc,Internet,Internet5G,Internet5Gc,5.526628645526842E-10,6.8218941728741545E-9,6.8218941728741545E-9,46.537150453389195,24.599749756651683,
535,40:b8:37:05:3d:45,Sony Mobile Communications Inc,Internet,Internet5G,Internet5Gc,5.526628645526842E-10,6.8218941728741545E-9,6.8218941728741545E-9,46.537150453389195,24.599749756651683,
536,40:b8:37:05:3d:45,Sony Mobile Communications Inc,Internet,Internet5G,Internet5Gc,5.526628645526842E-10,6.8218941728741545E-9,6.8218941728741545E-9,46.537150453389195,24.599749756651683,
537,04:d6:aa:9a:f5:9a,Samsung Electro-Mechanics(Thailand),Internet,Internet5Ga,Internet5Gc,2.1007760302633236E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
538,04:d6:aa:9a:f5:9a,Samsung Electro-Mechanics(Thailand),Internet,Internet5Ga,Internet5Gc,2.1007760302633236E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
539,04:d6:aa:9a:f5:9a,Samsung Electro-Mechanics(Thailand),Internet,Internet5Ga,Internet5Gc,2.1007760302633236E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
540,04:d6:aa:9a:f5:9a,Samsung Electro-Mechanics(Thailand),Internet,Internet5Ga,Internet5Gc,2.1007760302633236E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
541,04:d6:aa:9a:f5:9a,Samsung Electro-Mechanics(Thailand),Internet,Internet5Ga,Internet5Gc,2.1007760302633236E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
542,04:d6:aa:9a:f5:9a,Samsung Electro-Mechanics(Thailand),Internet,Internet5Ga,Internet5Gc,2.1007760302633236E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
543,04:d6:aa:9a:f5:9a,Samsung Electro-Mechanics(Thailand),Internet,Internet5Ga,Internet5Gc,2.1007760302633236E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
544,04:d6:aa:9a:f5:9a,Samsung Electro-Mechanics(Thailand),Internet,Internet5Ga,Internet5Gc,2.1007760302633236E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
545,04:d6:aa:9a:f5:9a,Samsung Electro-Mechanics(Thailand),Internet,Internet5Ga,Internet5Gc,2.1007760302633236E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
546,04:d6:aa:9a:f5:9a,Samsung Electro-Mechanics(Thailand),Internet,Internet5Ga,Internet5Gc,2.1007760302633236E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
547,04:d6:aa:9a:f5:9a,Samsung Electro-Mechanics(Thailand),Internet,Internet5Ga,Internet5Gc,2.1007760302633236E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
548,04:d6:aa:9a:f5:9a,Samsung Electro-Mechanics(Thailand),Internet,Internet5Ga,Internet5Gc,2.1007760302633236E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
549,04:d6:aa:9a:f5:9a,Samsung Electro-Mechanics(Thailand),Internet,Internet5Ga,Internet5Gc,2.1007760302633236E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
550,04:d6:aa:9a:f5:9a,Samsung Electro-Mechanics(Thailand),Internet,Internet5Ga,Internet5Gc,2.1007760302633236E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
551,04:d6:aa:9a:f5:9a,Samsung Electro-Mechanics(Thailand),Internet,Internet5Ga,Internet5Gc,2.1007760302633236E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
552,04:d6:aa:9a:f5:9a,Samsung Electro-Mechanics(Thailand),Internet,Internet5Ga,Internet5Gc,2.1007760302633236E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
553,04:d6:aa:9a:f5:9a,Samsung Electro-Mechanics(Thailand),Internet,Internet5Ga,Internet5Gc,5.526628645526842E-10,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
554,04:d6:aa:9a:f5:9a,Samsung Electro-Mechanics(Thailand),Internet,Internet5Ga,Internet5Gc,6.8218941728741545E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
555,04:d6:aa:9a:f5:9a,Samsung Electro-Mechanics(Thailand),Internet,Internet5Ga,Internet5Gc,6.8218941728741545E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
556,04:d6:aa:9a:f5:9a,Samsung Electro-Mechanics(Thailand),Internet,Internet5Ga,Internet5Gc,6.8218941728741545E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
557,04:d6:aa:9a:f5:9a,Samsung Electro-Mechanics(Thailand),Internet,Internet5Ga,Internet5Gc,6.8218941728741545E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
558,04:d6:aa:9a:f5:9a,Samsung Electro-Mechanics(Thailand),Internet,Internet5Ga,Internet5Gc,2.1007760302633236E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
559,04:d6:aa:9a:f5:9a,Samsung Electro-Mechanics(Thailand),Internet,Internet5Ga,Internet5Gc,2.1007760302633236E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
560,04:d6:aa:9a:f5:9a,Samsung Electro-Mechanics(Thailand),Internet,Internet5Ga,Internet5Gc,6.8218941728741545E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
561,04:d6:aa:9a:f5:9a,Samsung Electro-Mechanics(Thailand),Internet,Internet5Ga,Internet5Gc,6.8218941728741545E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
562,04:d6:aa:9a:f5:9a,Samsung Electro-Mechanics(Thailand),Internet,Internet5Ga,Internet5Gc,6.8218941728741545E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
563,04:d6:aa:9a:f5:9a,Samsung Electro-Mechanics(Thailand),Internet,Internet5Ga,Internet5Gc,6.8218941728741545E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
564,04:d6:aa:9a:f5:9a,Samsung Electro-Mechanics(Thailand),Internet,Internet5Ga,Internet5Gc,6.8218941728741545E-9,2.1007760302633236E-9,2.1007760302633236E-9,46.52289072938617,24.598691171727744,
565,34:41:5d:cb:f8:31,Intel Corp,Internet,Internet5Ga,Internet5Gb,6.8218941728741545E-9,6.8218941728741545E-9,2.1007760302633236E-9,46.52289339234296,24.598626431725798,
566,34:41:5d:cb:f8:31,Intel Corp,Internet,Internet5Ga,Internet5Gb,1.9106446691360567E-11,6.8218941728741545E-9,2.1007760302633236E-9,46.52289339234296,24.598626431725798,
567,34:41:5d:cb:f8:31,Intel Corp,Internet,Internet5Ga,Internet5Gb,1.1830208188154132E-10,6.8218941728741545E-9,2.1007760302633236E-9,46.52289339234296,24.598626431725798,
568,34:41:5d:cb:f8:31,Intel Corp,Internet,Internet5Ga,Internet5Gb,5.526628645526842E-10,6.8218941728741545E-9,2.1007760302633236E-9,46.52289339234296,24.598626431725798,
569,34:41:5d:cb:f8:31,Intel Corp,Internet,Internet5Ga,Internet5Gb,5.526628645526842E-10,6.8218941728741545E-9,1.1830208188154132E-10,46.52289339234296,24.598626431725798,
570,14:d1:1f:70:40:39,Huawei Tech Co, Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,5.526628645526842E-10,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
571,14:d1:1f:70:40:39,Huawei Tech Co, Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,5.526628645526842E-10,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
572,14:d1:1f:70:40:39,Huawei Tech Co, Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,5.526628645526842E-10,6.8218941728741545E-9,46.52289339234296,24.598626431725798,
573,14:d1:1f:70:40:39,Huawei Tech Co, Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,5.526628645526842E-10,2.1007760302633236E-9,46.52289339234296,24.598626431725798,
574,14:d1:1f:70:40:39,Huawei Tech Co, Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,5.526628645526842E-10,2.1007760302633236E-9,46.52289339234296,24.598626431725798,
575,14:d1:1f:70:40:39,Huawei Tech Co, Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,5.526628645526842E-10,2.1007760302633236E-9,46.52289339234296,24.598626431725798,
576,14:d1:1f:70:40:39,Huawei Tech Co, Ltd,Internet,Internet5Ga,Internet5Gb,2.1007760302633236E-9,5.526628645526842E-10,2.1007760302633236E-9,46.52289339234296,24.598626431725798,
