mac_address,vendor,time,LAT,LON,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.45637733333333,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.48971066666667,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.48971066666667,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.523044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.45637733333333,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.48971066666667,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.523044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.48971066666667,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
00:26:5e:65:a7:bc,Hon Hai Precision Ind. Co.,Sun Jan 13 16:49:51 EET 2019,46.423044,24.598436000000003,
