activity_ID,mac_address      ,vendor                                ,first_Try,second_try ,third_try  ,dist_1               ,dist_2                ,dist_3                ,LAT                   ,LON               ,
47         ,84:b5:41:f2:c4:02,Samsung Electronics Co                ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,6.8218941728741545E-9 ,2.051539092054027E-12 ,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
48         ,84:b5:41:f2:c4:02,Samsung Electronics Co                ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,5.526628645526842E-10 ,2.051539092054027E-12 ,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
49         ,84:b5:41:f2:c4:02,Samsung Electronics Co                ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,5.526628645526842E-10 ,2.051539092054027E-12 ,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
50         ,84:b5:41:f2:c4:02,Samsung Electronics Co                ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,2.051539092054027E-12 ,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
51         ,84:b5:41:f2:c4:02,Samsung Electronics Co                ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,2.051539092054027E-12 ,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
52         ,88:44:77:92:a0:f5,Huawei Tech Co                        ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,6.8218941728741545E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
53         ,88:44:77:92:a0:f5,Huawei Tech Co                        ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,6.8218941728741545E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
54         ,88:44:77:92:a0:f5,Huawei Tech Co                        ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,6.8218941728741545E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
55         ,88:44:77:92:a0:f5,Huawei Tech Co                        ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,6.8218941728741545E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
56         ,88:44:77:92:a0:f5,Huawei Tech Co                        ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,6.8218941728741545E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
57         ,88:44:77:92:a0:f5,Huawei Tech Co                        ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,6.8218941728741545E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
58         ,88:44:77:92:a0:f5,Huawei Tech Co                        ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,6.8218941728741545E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
59         ,88:44:77:92:a0:f5,Huawei Tech Co                        ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,6.8218941728741545E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
60         ,d0:b1:28:9f:d8:e6,Samsung Electronics Co                ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,6.8218941728741545E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
61         ,d0:b1:28:9f:d8:e6,Samsung Electronics Co                ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,6.8218941728741545E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
62         ,da:a1:19:7f:d4:3d,Google                                ,Inc      ,Internet5G ,Internet5Ga,Internet5Gb          ,5.526628645526842E-10 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.53709392720354 ,24.599652580265186,
63         ,da:a1:19:7f:d4:3d,Google                                ,Inc      ,Internet5G ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.53709392720354 ,24.599652580265186,
64         ,da:a1:19:7f:d4:3d,Google                                ,Inc      ,Internet5G ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.53709392720354 ,24.599652580265186,
65         ,da:a1:19:7f:d4:3d,Google                                ,Inc      ,Internet5G ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.53709392720354 ,24.599652580265186,
66         ,d0:b1:28:43:46:45,Samsung Electronics Co                ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,6.8218941728741545E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
67         ,d0:b1:28:43:46:45,Samsung Electronics Co                ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,6.8218941728741545E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
68         ,32:87:e4:f3:45:ef,                                      ,Internet ,Internet5Ga,Internet5Gb,2.1007760302633236E-9,1.9106446691360567E-11,2.1007760302633236E-9 ,46.52289339234296     ,24.598626431725798,
69         ,32:87:e4:f3:45:ef,                                      ,Internet ,Internet5Ga,Internet5Gb,2.1007760302633236E-9,1.9106446691360567E-11,2.1007760302633236E-9 ,46.52289339234296     ,24.598626431725798,
70         ,32:87:e4:f3:45:ef,                                      ,Internet ,Internet5Ga,Internet5Gb,2.1007760302633236E-9,1.9106446691360567E-11,2.1007760302633236E-9 ,46.52289339234296     ,24.598626431725798,
71         ,da:a1:19:27:1c:5f,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,6.8218941728741545E-9 ,2.0034561445840107E-15,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
72         ,da:a1:19:27:1c:5f,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,6.8218941728741545E-9 ,2.0034561445840107E-15,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
73         ,da:a1:19:7c:8f:69,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
74         ,da:a1:19:7c:8f:69,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
75         ,da:a1:19:7c:8f:69,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
76         ,da:a1:19:f5:0c:81,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,6.8218941728741545E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
77         ,da:a1:19:f5:0c:81,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,6.8218941728741545E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
78         ,88:bd:45:ee:3f:8f,Samsung Electronics Co                ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,6.8218941728741545E-9 ,1.9106446691360567E-11,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
79         ,88:bd:45:ee:3f:8f,Samsung Electronics Co                ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,6.8218941728741545E-9 ,1.9106446691360567E-11,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
80         ,88:bd:45:ee:3f:8f,Samsung Electronics Co                ,Ltd      ,Internet   ,Internet5Ga,Internet5Gb          ,6.8218941728741545E-9 ,1.9106446691360567E-11,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
81         ,da:a1:19:a8:df:c9,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
82         ,da:a1:19:a8:df:c9,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
83         ,da:a1:19:ab:98:e8,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
84         ,da:a1:19:ab:98:e8,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
85         ,da:a1:19:ab:98:e8,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
86         ,da:a1:19:ab:98:e8,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
87         ,da:a1:19:5e:a4:b7,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
88         ,da:a1:19:5e:a4:b7,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
89         ,da:a1:19:5e:a4:b7,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
90         ,da:a1:19:5e:a4:b7,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
91         ,da:a1:19:e8:f0:45,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
92         ,ae:58:b9:57:7d:3d,                                      ,Internet ,Internet5Ga,Internet5Gb,2.1007760302633236E-9,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296     ,24.598626431725798,
93         ,da:a1:19:b9:10:ed,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,1.1830208188154132E-10,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
94         ,da:a1:19:b9:10:ed,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,1.1830208188154132E-10,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
95         ,da:a1:19:b9:10:ed,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,1.1830208188154132E-10,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
96         ,da:a1:19:b9:10:ed,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,1.1830208188154132E-10,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
97         ,e6:47:81:75:a0:fc,                                      ,Internet ,Internet5Ga,Internet5Gb,2.1007760302633236E-9,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296     ,24.598626431725798,
98         ,e6:47:81:75:a0:fc,                                      ,Internet ,Internet5Ga,Internet5Gb,2.1007760302633236E-9,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296     ,24.598626431725798,
99         ,da:a1:19:5c:7c:4a,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,5.526628645526842E-10 ,1.9106446691360567E-11,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
100        ,da:a1:19:5c:7c:4a,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,5.526628645526842E-10 ,1.9106446691360567E-11,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
101        ,da:a1:19:5c:7c:4a,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,5.526628645526842E-10 ,1.9106446691360567E-11,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
102        ,da:a1:19:5c:7c:4a,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,5.526628645526842E-10 ,1.9106446691360567E-11,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
103        ,da:a1:19:5c:7c:4a,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,1.9106446691360567E-11,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
104        ,da:a1:19:2e:79:fb,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,1.1830208188154132E-10,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
105        ,da:a1:19:2e:79:fb,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,1.1830208188154132E-10,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
106        ,da:a1:19:2e:79:fb,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,1.1830208188154132E-10,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
107        ,da:a1:19:2e:79:fb,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,1.1830208188154132E-10,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
108        ,da:a1:19:5f:62:e9,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,5.526628645526842E-10 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
109        ,da:a1:19:5f:62:e9,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,5.526628645526842E-10 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
110        ,da:a1:19:5f:62:e9,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,5.526628645526842E-10 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
111        ,da:a1:19:5f:62:e9,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,5.526628645526842E-10 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
112        ,da:a1:19:f4:53:fe,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
113        ,da:a1:19:f4:53:fe,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
114        ,da:a1:19:f4:53:fe,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
115        ,da:a1:19:f4:53:fe,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,2.1007760302633236E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
116        ,da:a1:19:ec:dc:80,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,5.526628645526842E-10 ,2.051539092054027E-12 ,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
117        ,da:a1:19:ec:dc:80,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,5.526628645526842E-10 ,2.051539092054027E-12 ,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
118        ,da:a1:19:82:8c:4f,Google                                ,Inc      ,Internet   ,Internet5Ga,Internet5Gb          ,6.8218941728741545E-9 ,1.1830208188154132E-10,2.1007760302633236E-9 ,46.52289339234296 ,24.598626431725798,
